captureDate,captureTimestampCentral,sourceName,sourceUrl,sourcePublishedDate,sourceRank,sourcePlayerName,sourceTeam,sourcePosition,sourceAge,sourcePlayerId,sourceMlbamId,rawRankType,rawLevel,rawNotes
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,1,Shohei Ohtani,LAD,TWP,31,,,Roto,,pointsRank=1; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,479,Jacob Reimer,NYM,3B,21,,,Roto,,pointsRank=487; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,480,Jordan Walker,STL,RF,23,,,Roto,,pointsRank=488; change=-154; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,481,Caden Dana,LAA,SP,21,,,Roto,,pointsRank=305; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,482,Dustin May,BOS,SP,28,,,Roto,,pointsRank=492; change=-138; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,483,River Ryan,LAD,SP,27,,,Roto,,pointsRank=264; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,484,Brice Matthews,HOU,SS,23,,,Roto,MLB,pointsRank=461; change=57; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,485,Luisangel Acuna,NYM,2B,23,,,Roto,,pointsRank=500; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,486,Sean Burke,CWS,SP,25,,,Roto,,pointsRank=262; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,487,Carson Whisenhunt,SF,SP,25,,,Roto,,pointsRank=310; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,488,Jeremiah Estrada,SD,RP,27,,,Roto,,pointsRank=293; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,489,Tyler O'Neill,BAL,RF,30,,,Roto,,pointsRank=287; change=-213; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,490,Lourdes Gurriel Jr.,AZ,LF,32,,,Roto,,pointsRank=490; change=-103; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,491,Esmerlyn Valdez,PIT,OF,21,,,Roto,AA,pointsRank=249; change=0; eta=2026
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,492,J.P. Crawford,SEA,SS,30,,,Roto,,pointsRank=496; change=10; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,493,Andrew Fischer,MIL,3B,21,,,Roto,,pointsRank=497; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,494,Ben Casparius,LAD,RP,26,,,Roto,,pointsRank=297; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,495,Slade Cecconi,CLE,SP,26,,,Roto,,pointsRank=279; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,496,Zach Eflin,FA,SP,31,,,Roto,,pointsRank=299; change=-223; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,497,Termarr Johnson,PIT,SS,21,,,Roto,,pointsRank=503; change=-97; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,498,Michael McGreevy,STL,SP,25,,,Roto,,pointsRank=295; change=0; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,499,Lucas Giolito,FA,SP,31,,,Roto,,pointsRank=265; change=-38; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,500,Jacob Melton,HOU,LF,25,,,Roto,,pointsRank=505; change=-44; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,502,Zac Veen,COL,LF,24,,,Roto,,pointsRank=495; change=55; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,508,Deyvison De Los Santos,MIA,3B,22,,,Roto,,pointsRank=498; change=-195; eta=
2026-06-11,2026-06-10T22:17:38-05:00,FantraxHQ,https://www.fantraxhq.com/fantasy-baseball-dynasty-rankings/,2026-02-23,510,Noble Meyer,MIA,SP,20,,,Roto,,pointsRank=499; change=-5; eta=
